股票代码,股票简称,年份,每股收益(元),营业总收入(元),净利润(元),净资产收益率(%),同比增长(%),每股净资产(元),每股经营现金流量(元),销售毛利率(%),季度环比增长(%),所处行业
300286,安科瑞,2022,0.15,200353262.99,30801483.7,3.69,77.2623838459,3.954281924098,0.069943955425,44.806570889,2.4781,电网设备
300286,安科瑞,2023,0.16,207092988.61,31526052.1,3.17,3.3639210659,4.737187575566,-0.2867904163,45.322793659,-25.5631,电网设备
300288,朗玛信息,2015,0.12,36044972.94,12679432.4,2.38,-15.094865279,5.038896334551,-0.0395,91.4907864264,8.4496,互联网服务
300288,朗玛信息,2016,0.0381,62898376.92,12861795.99,1.45,74.4997201821,7.924047162354,-0.087365696672,80.9304301361,89.0881,互联网服务
300288,朗玛信息,2018,0.0443,90069170.41,14981674.96,1.52,43.197924685,2.945107314019,-0.01161538177,60.1444607443,6.6165,互联网服务
300288,朗玛信息,2019,0.0635,105717302.57,21472892.33,1.76,7.4226999795,3.650044227313,0.040834033292,50.2003146882,3.301,互联网服务
300288,朗玛信息,2020,0.0561,115110413.66,18952556.07,1.43,8.8851217934,3.956377988039,0.086891202813,48.9229600168,6.1354,互联网服务
300288,朗玛信息,2021,0.0198,83529822.18,6687713.16,0.49,-27.44,4.065117118736,0.027609272154,37.4488505466,-4.0374,互联网服务
300288,朗玛信息,2022,0.0542,96922308.96,18308621.43,1.29,16.0331800433,4.24871299664,0.047279143264,49.0622478357,21.6064,互联网服务
300288,朗玛信息,2023,0.045,102559778.51,15193039.67,1.03,5.8164829238,4.394994062166,0.009591402802,40.1484852427,4.0732,互联网服务
300289,利德曼,2015,0.08,76811003.88,12325786.84,1.44,-1.7480649017,5.621415151888,-0.03,64.4147771032,9.3204,医疗器械
300289,利德曼,2016,0.04,146975155.07,14898715.76,1.53,91.3464837663,6.226028471696,0.300103180287,49.8469687786,-37.1557,医疗器械
300289,利德曼,2017,0.04,125234919.83,18040665.65,1.51,-14.7917756778,2.843136052355,0.01091216446,56.940922697,-46.3979,医疗器械
300289,利德曼,2018,0.04,113214868.77,16601202.09,1.33,-9.5980027586,2.984993094048,-0.009608352641,54.6754792568,-23.8805,医疗器械
300289,利德曼,2019,0.04,171566362.27,18354315.84,1.39,51.540485922,3.155159674642,-0.030447910108,44.7078748684,-8.2563,医疗器械
300289,利德曼,2020,0.014,116815701.84,5937865.25,0.41,-31.9122348376,3.11804581686,0.102062200823,48.9711219972,-10.9869,医疗器械
300289,利德曼,2021,-0.037,55831860.18,-15472904.88,-1.18,-52.21,3.090664241923,-0.019967657652,46.601180054,-63.5861,医疗器械
300289,利德曼,2022,0.015,115723080.99,6269691.46,0.5,107.2706884867,3.011294970026,0.036423478493,54.0473417964,-21.128,医疗器械
300289,利德曼,2023,0.022,191578138.79,12109083.4,0.66,65.5487713869,3.395404990281,0.007962846564,37.9016459856,27.9302,医疗器械
300290,荣科科技,2015,0.0365,64508854.25,4960584.76,1.28,37.2607801568,2.878918015221,-0.2564,27.3771111041,-57.6514,互联网服务
300290,荣科科技,2016,0.0198,78061852.87,5374849.43,1.23,21.0095168757,3.220600232794,-0.558843826103,32.6387399264,-60.6255,互联网服务
300290,荣科科技,2017,0.0129,91163534.1,4131889.56,0.48,16.7837179727,2.674995291349,-0.215058345955,28.6751992209,-64.4032,互联网服务
300290,荣科科技,2018,0.0112,86521659.77,3593709.79,0.41,-5.0918104216,2.755375370751,-0.336584505869,30.5358951622,-53.0615,互联网服务
300290,荣科科技,2019,0.017,95698962.45,5474460.31,0.77,10.6069424747,2.223595209536,-0.14685196069,27.449340335,-41.935,互联网服务
300290,荣科科技,2020,0.0134,137522293.94,7037897.03,0.74,43.7030145566,2.879744954929,-0.3255368306,37.1725705305,-46.2985,互联网服务
300290,荣科科技,2021,-0.0264,96971018.34,-14813929.04,-1.32,-29.49,2.051907084598,-0.244105139794,24.3248311442,-63.1532,互联网服务
300290,荣科科技,2022,0.004,141983062.98,2387374.05,0.17,46.4180385135,2.290482467171,-0.25119698783,33.5541083352,-53.7926,互联网服务
300290,荣科科技,2023,-0.0365,117915538.19,-23286891.29,-2.27,-16.9509829446,1.58612946668,-0.248367367829,31.3828887847,-16.9037,互联网服务
300291,百纳千成,2015,0.118,54689805.76,15560274.15,1.49,11.6670404715,7.973296368561,-0.092,53.8378801878,-64.8329,文化传媒
300291,百纳千成,2016,0.06,482815674.42,23791458.69,0.65,782.825725399,9.316459051546,-0.294892281572,17.7483423468,-0.9765,文化传媒
300291,百纳千成,2017,0.056,513322608.68,39820083.29,1.02,6.3185467822,5.525126664807,-0.338434146434,17.6654700079,22.3871,文化传媒
300291,百纳千成,2018,0.078,383680226.71,63742144.98,1,-25.2555371179,7.918678408321,0.088827721548,11.8322620374,-45.7348,文化传媒
300291,百纳千成,2019,-0.057,226422176.49,-46609394.19,-0.73,-40.9867486705,7.818481637331,0.054857071053,2.224980657,-70.96,文化传媒
300291,百纳千成,2020,0.012,41088133.64,9759956.41,0.33,-81.8533085951,3.653556817452,-0.042091800089,26.849885168,-79.8792,文化传媒
300291,百纳千成,2021,0.0245,15723138.21,19890951.15,0.64,-61.73,3.796138080581,0.054354114464,7.5897340217,-88.3811,文化传媒
300291,百纳千成,2022,0.0212,216453117.88,19390317.98,0.54,1276.6534071572,3.943899035937,-0.0049800158,4.1804665549,2.9596,文化传媒
300291,百纳千成,2023,-0.0181,54451906.17,-16626494.2,-0.45,-74.8435565617,4.020619931683,-0.055770157377,-17.0153550568,-79.5809,文化传媒
300292,吴通控股,2015,0.04,134358202.4,6214203.5,1.32,249.3324920114,4.055609487152,-0.2125,19.2177940749,7.7659,通信服务
300292,吴通控股,2016,0.1,282711093.28,23710462.75,2.38,110.4159539425,4.34611384612,-0.397283980196,24.2528897344,-19.2386,通信服务
300292,吴通控股,2017,0.03,464823329.26,41312437.72,1.71,64.4163742806,7.632806710247,-0.428745501468,23.4459424215,0.3721,通信服务
300292,吴通控股,2018,0.04,490341179.77,47594765.52,1.85,5.489795564,2.044800625175,-0.089783283455,25.663907041,-0.1327,通信服务
300292,吴通控股,2019,0.04,714628036.91,49156176.25,1.79,45.7409792188,2.173039180589,0.121130764923,21.2844678747,5.5731,通信服务
300292,吴通控股,2020,0.06,1018449268.12,79538335.08,5.16,42.5145971775,1.240539009557,-0.062581377794,16.3081181055,14.7278,通信服务
300292,吴通控股,2021,-0.003,689702699.5,-3883930.41,-0.25,-32.28,1.228861993899,-0.02388902601,10.0399518474,-11.7345,通信服务
300292,吴通控股,2022,0.01,1119900517.25,15159592.45,1.42,62.3743850882,0.844656025496,-0.11655076537,8.1944646874,-4.4344,通信服务
300292,吴通控股,2023,-0.01,962405031.06,-11444555.04,-0.93,-14.0633461423,0.917696500527,-0.054312300896,8.6022716723,-0.2271,通信服务
300293,蓝英装备,2015,0.084,132073383.35,15110578.98,2.13,-28.3276725119,3.974570810833,0.2235,32.9579861482,-54.5441,专用设备
300293,蓝英装备,2016,0.0401,97161634.21,10815263.39,1.42,-26.4335994539,2.840753438815,0.161353435333,39.2754282184,-43.2556,专用设备
300293,蓝英装备,2017,0.0229,72548619.7,6175274.99,0.91,-25.3320301888,2.518726324741,0.016874130963,36.1772864715,377.63,专用设备
300293,蓝英装备,2018,0.0137,54204656.52,3691569.91,0.56,-25.2850615985,2.509958303852,0.150063407778,31.7787388499,51.9956,专用设备
300293,蓝英装备,2019,0.0342,368480224.93,9222420.53,1.24,579.7944099028,2.74513568063,0.167169718778,29.0912716687,-23.4865,专用设备
300293,蓝英装备,2020,0.0358,408338456.1,9667768.37,1.24,10.8169254341,2.795266504852,-0.234963366593,26.4535849113,-19.9584,专用设备
300293,蓝英装备,2021,-0.0672,343300016.79,-18145132.4,1.24,-15.93,2.808815972407,0.083122381,24.1734172127,127.7513,专用设备
300293,蓝英装备,2022,-0.0547,279568705.2,-14773972.54,-2.7,-18.5643193921,2.107312201852,-0.113524049074,22.1497924404,12.4297,专用设备
300293,蓝英装备,2023,-0.0187,264367856.97,-5256083.79,-1.02,-5.4372495731,1.723485368555,-0.152806096659,22.7720373687,-13.2559,专用设备
300294,博雅生物,2015,0.25,90165272.54,19266827.4,2.4,57.2114966024,10.709809111346,0.3,57.8589736385,32.6006,生物制品
300294,博雅生物,2016,0.17,103930532.15,45223949.36,5.13,15.2666977232,11.920982145778,-0.058653274406,63.5251650542,-25.6098,生物制品
300294,博雅生物,2017,0.14,176012894.17,38540021.29,2.03,69.3562907154,7.155873509841,-0.009398997178,57.743877657,-5.008,生物制品
300294,博雅生物,2018,0.17,222979579.09,67455910.46,3.17,26.6836615246,8.081433739983,-0.125375007759,61.3485477497,-23.8383,生物制品
300294,博雅生物,2019,0.18,494167309.59,72528210.28,2.95,121.6199849362,6.221906722167,-0.032590699265,58.5250859936,-20.4004,生物制品
300294,博雅生物,2020,0.21,651435637.54,89201436.67,2.43,31.8249153471,8.424360941458,-0.190272555697,60.0142488529,-7.0578,生物制品
300294,博雅生物,2021,0.23,609594359.83,95900464.56,2.42,-0.11,9.248575174718,0.161652692059,60.154745876,-1.2092,生物制品
300294,博雅生物,2022,0.24,624118627.05,100736164.66,2.42,2.3826118116,9.71229760788,0.367637745494,56.5070517038,19.0655,生物制品
300294,博雅生物,2023,0.21,654635799.08,103554147.18,1.5,4.8896428832,13.54999082517,0.043286796591,54.5853372245,2.442,生物制品
300295,三六五网,2015,0.56,103869598.57,44691407.11,5.9,71.5687960189,14.617123587629,0.3352,94.7408787121,-12.813,文化传媒
300295,三六五网,2016,0.13,127348835.14,24065305.92,3,22.6045319258,10.167711924649,-0.343730854983,93.6096450815,-14.3091,文化传媒
300295,三六五网,2017,0.11,133684228.29,22027913.89,2.38,4.9748340007,4.913020476882,0.01810172972,93.4205478443,-35.5581,文化传媒
300295,三六五网,2018,0.09,97189147.58,16520619.02,1.6,-27.2994661949,5.427700176039,-0.415516181766,94.2022567845,-33.1219,文化传媒
300295,三六五网,2019,0.1,104281251.27,19038160.24,1.71,7.2972177106,5.836818592872,0.79283780555,95.3070721722,-13.5585,文化传媒
300295,三六五网,2020,0.07,98052856.92,14260493.33,1.19,-5.9726885458,6.2390696245,1.728322736689,94.8861604368,-34.2642,文化传媒
300295,三六五网,2021,-0.08,69743524.17,-15750261.04,-1.27,-28.87,6.390514189999,-0.197026033948,94.0735327628,-59.0405,文化传媒
300295,三六五网,2022,0.17,91331716.16,32300542.01,2.48,30.9536867357,6.85075189938,0.346902367676,95.3048421509,-21.2297,文化传媒
300295,三六五网,2023,0.03,62465952.53,5287211.84,0.5,-31.6054103039,6.852338530651,0.554435163091,95.2922051279,-22.4363,文化传媒
300296,利亚德,2015,0.03,142498667.89,10658418.96,1.44,28.4257241054,4.983688670933,-0.4486,36.6367281555,-57.8502,光学光电子
300296,利亚德,2016,0.05,226589369.48,34045265.48,1.41,59.0115703081,3.517422477399,0.068175155738,39.9813054416,-50.4109,光学光电子
300296,利亚德,2017,0.11,807479643.93,81898081.04,3.39,256.3625450669,3.25158785299,-0.150426569923,37.338513702,-10.1863,光学光电子
300296,利亚德,2018,0.21,1127970424.99,172469168.86,3.8,39.6902613545,5.749022885202,-0.169408095662,40.171571255,-27.9051,光学光电子
300296,利亚德,2019,0.182,1819389843.59,304488610.4,4.64,61.2976549102,4.194686826441,0.053151815849,36.7193883122,-16.7261,光学光电子
300296,利亚德,2020,0.1343,2246966897.1,341429888.13,4.22,23.5011234682,3.173439954083,-0.117304947218,35.7759095338,-0.8997,光学光电子
300296,利亚德,2021,0.0058,1215693269.92,14806941.17,0.18,-45.9,3.310231791533,-0.06536552861,31.4937257591,-55.524,光学光电子
300296,利亚德,2022,0.0408,1490113319.25,103834056.18,1.42,22.57313223,2.869337888021,0.007130099619,31.3689879569,-30.5863,光学光电子
300296,利亚德,2023,0.0452,1761513346.1,114992047.83,1.47,18.2133817169,3.097100252254,-0.071762936814,30.8094763733,-41.6363,光学光电子
300298,三诺生物,2015,0.1562,103993390.17,31158544.05,3.23,1.0932490984,7.064403118984,0.0794,64.9846252147,-2.8178,医疗器械
300298,三诺生物,2016,0.1648,128757525.6,33026960.31,2.9,23.8131821547,5.800716876773,0.024337926015,67.3710474675,-11.7945,医疗器械
300298,三诺生物,2017,0.1293,181083385.26,43882774,3.48,40.6390689912,3.484075112673,0.197260488172,58.4428346798,15.2677,医疗器械
300298,三诺生物,2018,0.1106,233954156.2,44925536.46,3.46,29.1969198964,3.890709561181,0.254946624944,67.3299510291,1.1604,医疗器械
300298,三诺生物,2019,0.1576,313404662.6,83289359.48,4.28,33.9598610644,5.270033328309,0.000627071856,62.9791630771,15.9181,医疗器械
300298,三诺生物,2020,0.0867,369898285.23,49012855.08,1.85,18.0257760562,4.693125479514,0.085938340217,66.4664681311,-5.7129,医疗器械
300298,三诺生物,2021,0.1124,423011245.3,63535293.51,2.37,14.36,4.793186532106,0.075683151096,66.7448865336,-18.652,医疗器械
300298,三诺生物,2022,0.0791,502767712.79,44960957.8,1.61,18.8544556146,4.717112676387,-0.046915384165,65.9759310715,3.4511,医疗器械
300298,三诺生物,2023,0.1164,619755536.06,65293271.66,2.33,23.2687621528,4.728665639934,-0.055333338617,57.5649343204,1.2306,医疗器械
300299,富春股份,2015,-0.03,24634879.17,-5012602.01,-1.28,-2.6611501677,3.220356357048,-0.0965,16.8166871102,-66.1341,游戏
300299,富春股份,2016,-0.01,44598161.89,-1227883.62,-0.3,81.0366577495,2.233807830901,0.014957989276,20.0297574865,-48.4876,游戏
300299,富春股份,2017,0.04,79936096.93,14361541.73,1.08,79.2363037902,3.519985227576,-0.022139494969,56.4604037767,-39.795,游戏
300299,富春股份,2018,0.11,172399423.59,62216459.36,4.3,115.6715554188,3.885346883501,0.009886540182,66.6042685172,14.9903,游戏
300299,富春股份,2019,0.03,139973309.18,19256478.44,1.53,-18.8087139358,2.225282116946,-0.071387832423,62.915061447,-16.3883,游戏
300299,富春股份,2020,0.02,114285068.27,12246433.09,0.97,-18.3522423385,1.734759551701,-0.027243287707,58.010848078,-36.6852,游戏
300299,富春股份,2021,0.02,105480551.71,14892415.03,2.94,-7.7,0.723810141679,0.043467797372,55.6006438052,-8.6341,游戏
300299,富春股份,2022,0.0162,91754902.25,11225070.56,2.47,-13.0124930497,0.665852293323,0.001887189057,56.0550933506,-49.5838,游戏
300299,富春股份,2023,0.0177,78998144.18,12210027.76,2.3,-13.9030806607,0.775781481486,-0.009831244583,54.0708372119,-51.9473,游戏
300300,海峡创新,2015,0.0954,143341118.54,18267628.77,2.84,58.7180484805,3.410071790387,-0.3939,29.4382268813,18.4821,互联网服务
300300,海峡创新,2016,0.0478,133765506.7,18289828.95,2.49,-6.6802965803,3.900567413062,-0.204660152508,34.1735323012,-47.9414,互联网服务
300300,海峡创新,2017,0.0596,182926061.69,22857399.41,2.84,36.7512942632,2.130849139198,-0.120528399624,26.2633047452,-9.2127,互联网服务
300300,海峡创新,2018,0.04,95426458.65,18332319.49,0.84,-47.8333170417,4.781184477782,0.03676545286,28.3627416682,348.2305,互联网服务
300300,海峡创新,2020,0.219,122785333.02,149689481.52,6.04,-11.0096633076,3.662754384121,-0.076469050015,16.9585324956,-11.4706,互联网服务
300300,海峡创新,2020,0.2,137976029.29,91170818.48,4.19,44.5888606179,4.773059674678,-0.01580639218,24.7167620966,75.5616,互联网服务
300300,海峡创新,2021,-0.0958,43910680.08,-62776835.85,-4.19,-64.24,2.167464153483,-0.02396842468,-11.6750137795,-54.9923,互联网服务
300300,海峡创新,2022,0.0035,94166811.29,2332508.04,0.26,114.450814969,1.359460831105,-0.072549505195,8.3751773071,-51.8306,互联网服务
300300,海峡创新,2023,-0.06,33446148.87,-42394191.78,-8.13,-64.4820203511,0.744451034009,-0.002894387405,-0.9149736228,-70.18,互联网服务
300302,同有科技,2015,-0.03,30862950.25,-1964107.62,-0.41,-1.5088960378,8.003738878,-0.3456,41.3578987965,-59.7756,软件开发
300302,同有科技,2016,0.01,32536456.11,1268531.89,0.25,5.422378115,4.688783419444,-0.1533740775,45.3050265221,-62.77,软件开发
300302,同有科技,2017,0.0186,49643332.02,7834816.97,1.35,52.5775636171,2.911454449477,-0.517959783458,44.7453868952,-70.9078,软件开发
300302,同有科技,2018,0.028,68879895.12,11780733.41,1.62,38.7495406075,1.739781663157,-0.114563181728,43.9485064651,-64.9862,软件开发
300302,同有科技,2019,0.0303,112249087.2,12751832.85,1.65,62.9634990071,1.854973858375,-0.090188262434,29.4042992182,-31.6779,软件开发
300302,同有科技,2020,-0.0168,49892470.53,-7063386.92,-0.87,-55.5520033396,1.925440543456,-0.029480502363,34.8052277138,-23.1225,软件开发
300302,同有科技,2021,-0.0295,19035800.95,-13444643.21,-1.15,-61.85,2.538524254014,-0.055162464368,35.2109004376,-82.472,软件开发
300302,同有科技,2022,0.0007,67005121.45,317915.54,0.02,251.9952831299,2.95733022732,0.010781371473,39.9509928655,-56.5432,软件开发
300302,同有科技,2023,0.0187,139774645.5,9143079.38,0.61,108.6029283662,3.098329118174,-0.156580384872,40.9379800144,-1.6296,软件开发
300303,聚飞光电,2015,0.13,212983557.52,37810564.4,4.04,53.7279389813,4.382833050276,0.2011,29.5966598239,-4.6886,光学光电子
300303,聚飞光电,2016,0.07,206126676.02,44077775.06,4.11,-3.2194417165,3.872416183117,0.08556596974,25.0040070723,-10.181,光学光电子
300303,聚飞光电,2017,0.04,279102566.07,28755233.19,1.68,35.4034186448,2.508648782551,0.054686295816,23.8473470299,2.4345,光学光电子
300303,聚飞光电,2018,0.03,367486982.99,37824427.83,2.05,31.6673609149,2.680613036121,0.106411092125,23.5760790968,-19.1006,光学光电子
300303,聚飞光电,2019,0.03,568580977.84,36816641.6,2,54.7213926365,1.489377002094,-0.002937095126,18.5041123341,-12.7162,光学光电子
300303,聚飞光电,2020,0.05,515247185.29,56262977.79,2.88,-9.380157731,1.555645186167,0.058663777332,25.2610755412,-17.314,光学光电子
300303,聚飞光电,2021,0.04,439548585.06,54717231.67,2.45,-14.69,1.769791605938,0.180310907293,27.535612122,-33.1326,光学光电子
300303,聚飞光电,2022,0.04,550586923.46,55900251.04,2.22,25.261903274,1.925337497611,0.077135697723,25.3178825759,-16.7035,光学光电子
300303,聚飞光电,2023,0.04,507507457.98,52385783.67,1.81,-7.8242805349,2.121602150777,0.067458850453,25.0171379186,-21.1327,光学光电子
300304,云意电气,2015,0.11,100801941.76,21498118.16,2.36,-9.7516149918,9.1981012448,0.0117,33.057898249,-18.8967,汽车零部件
300304,云意电气,2016,0.09,111636514.83,18792525.74,1.96,10.7483773436,4.84939387835,0.04983015715,29.9113958375,-5.8788,汽车零部件
300304,云意电气,2017,0.12,126094402.27,24532445.61,2.47,12.9508588315,5.0314758688,0.0473720948,34.5546719169,3.0726,汽车零部件
300304,云意电气,2018,0.04,166098596.94,34519431.5,2.16,31.7255912632,1.849400117919,0.027412100693,35.1701705169,6.9422,汽车零部件
300304,云意电气,2019,0.03,155653577.06,28470846.52,1.65,-6.2884455814,2.006973853725,0.006106541279,34.922013446,-9.61,汽车零部件
300304,云意电气,2020,0.03,162976932.18,27395851.2,1.46,4.7049064071,2.162458627234,0.021379472047,32.6244433791,-8.6922,汽车零部件
300304,云意电气,2021,0.03,143838587.02,25925511.74,1.3,-11.74,2.31495970775,0.045755608689,30.3295473237,-33.9613,汽车零部件
300304,云意电气,2022,0.048,244512673.3,41846084.95,1.93,69.9910144877,2.534065252919,0.001331814643,34.5416855086,4.2734,汽车零部件
300304,云意电气,2023,0.0103,269308504.67,8914099.69,0.37,10.1409186834,2.757744275389,0.026580874734,28.9477132241,-17.8931,汽车零部件
300305,裕兴股份,2015,0.0881,131353478.14,12683046.91,1.05,7.6253475376,8.394211670972,-0.0073,18.2860854239,-10.802,塑料制品
300305,裕兴股份,2016,0.1143,113489413.49,16454021.85,1.31,-13.5999936225,8.786949443611,0.23079692625,23.9139015045,-18.946,塑料制品
300305,裕兴股份,2017,0.0567,126574616.89,16320010.2,1.21,11.5298889981,9.309434985178,0.358909270401,27.500590478,-4.0927,塑料制品
300305,裕兴股份,2018,0.0414,122086646.35,11957399.36,0.85,-3.5457113363,4.860466469411,0.094208380618,15.3527371505,-5.9852,塑料制品
300305,裕兴股份,2019,0.0533,153557003.79,15332104.57,1.06,25.7770676654,5.023738396109,-0.036077042745,15.385540325,-6.7514,塑料制品
300305,裕兴股份,2020,0.07,211930917.5,19986122.8,1.34,38.0144912112,5.124003002913,-0.034020512064,13.1674499923,-5.6556,塑料制品
300305,裕兴股份,2021,0.097,207196166.86,27917495.2,1.83,-2.23,5.34207899485,0.128189833041,22.9152533464,-0.1676,塑料制品
300305,裕兴股份,2022,0.2261,311009899.83,65294661.99,3.83,50.1040798888,6.029533867181,-0.06795948243,31.6201551763,-6.5618,塑料制品
300305,裕兴股份,2023,0.2114,386255263.88,59647837.54,3.23,24.1938806743,6.50777235575,-0.30319710642,23.525362318,9.3708,塑料制品
300306,远方信息,2015,0.11,39220999.13,12748399.66,1.3,10.8079910669,8.23943165875,-0.0361,67.15051063,-39.2283,仪器仪表
300306,远方信息,2016,0.04,42333694.92,9620754.14,0.92,7.936299072,8.780853502583,-0.077716958333,63.2765740166,-35.606,仪器仪表
300306,远方信息,2017,0.05,46894282.7,12836760.74,1.18,10.7729499837,4.544282088542,0.00748789925,68.1911663402,-9.503,仪器仪表
300306,远方信息,2018,0.09,104484311.79,24520578.96,1.31,122.8082098162,6.535589756451,-0.042615120206,62.6436691295,70.2718,仪器仪表
300306,远方信息,2019,0.07,101448099.34,19107348.0,0.97,-2.9059027121,6.873298563531,-0.076413335001,61.2417174143,-47.1769,仪器仪表
300306,远方信息,2020,0.04,86951169.99,12594860.71,0.85,-14.2899960121,4.98347982569,0.034551176691,55.4611864401,-11.0558,仪器仪表
300306,远方信息,2021,0.01,70787584.05,4017912.44,0.29,-18.59,5.202426973246,-0.096058507716,52.0669997919,-45.4378,仪器仪表
300306,远方信息,2022,0.05,96069399.59,13631950.92,0.95,35.7150422342,5.346509860593,-0.154944690669,54.669078712,-27.3863,仪器仪表
300306,远方信息,2023,0.05,91080673.46,12256686.88,0.82,-5.1928357534,5.608621652088,-0.148450593868,61.7948743591,-35.5282,仪器仪表
300307,慈星股份,2015,0.05,229312363.43,39295730.01,0.94,-47.7963838853,5.258341766758,-0.2088,41.7102463554,8.3501,专用设备
300307,慈星股份,2016,0.05,167087716.47,38065445.74,1.01,-27.1353214581,4.719846790062,-0.019189386421,36.4606186781,42.8279,专用设备
300307,慈星股份,2017,0.06,218332847.97,45970677.96,1.19,30.6695983299,4.858563262319,0.03678321919,41.093472844,36.6216,专用设备
300307,慈星股份,2018,0.09,341036585.01,69502823.35,1.76,56.2003098393,4.966054227519,0.148756093504,41.7281782821,12.2263,专用设备
300307,慈星股份,2019,0.1,382158761.17,77686314.22,1.9,12.0579955253,5.135516152481,0.029882918142,33.6031104813,10.1392,专用设备
300307,慈星股份,2020,0.05,471990660.29,42728563.85,1.05,23.5064345627,5.093572698741,0.069687209663,33.4435954565,56.0025,专用设备
300307,慈星股份,2021,-0.04,248843231.85,-29014837.51,-0.91,-47.28,3.854072969401,0.028873436234,18.0882407351,-6.1539,专用设备
300307,慈星股份,2022,0.055,468162710.05,42857879.15,1.69,88.135601105,3.332254923931,0.064139911673,26.066383392,111.4635,专用设备
300307,慈星股份,2023,0.04,473164433.92,29482221.68,1.11,1.0683729743,3.428513781766,0.051817751046,25.2073469622,8.4592,专用设备
300308,中际旭创,2015,0.04,38360695.85,4636902.66,0.87,117.1191796844,4.450723665317,0.0394,34.2244125637,29.3476,通信设备
300308,中际旭创,2016,-0.02,19188020.43,-3833260.06,-0.7,-49.9799990463,2.515390825922,0.115015017212,15.8513487678,-50.3856,通信设备
300308,中际旭创,2017,-0.03,10325244.47,-6497167.93,-0.79,-46.1891105043,2.506124504469,0.006248123659,32.8785283473,-80.1909,通信设备
300308,中际旭创,2018,-0.02,14564576.12,-4381527.36,-0.8,41.0579300308,2.552743756794,0.019132180752,31.6030775772,-70.2647,通信设备
300308,中际旭创,2019,0.31,1398598185.75,147766656.23,3.62,9502.73868753,8.813673089908,-0.093439197115,24.2871016137,14.8642,通信设备
300308,中际旭创,2020,0.22,875646836.85,99499938.81,2.06,-37.3911073408,12.572950712095,-0.277814633094,28.1058645772,-8.1643,通信设备
300308,中际旭创,2021,0.2,1326090400.82,153661866.9,2.19,51.44,9.949844248065,-0.479337841215,24.9439589175,-10.0201,通信设备
300308,中际旭创,2022,0.19,1471758423.02,133069697.16,1.67,10.9847731429,11.298708139373,-0.184125702131,25.1091509354,-20.2214,通信设备
300308,中际旭创,2023,0.27,2088622649.99,217412603.4,1.87,41.91341577,14.664232833523,1.125188384468,26.2810836257,-11.9957,通信设备
300309,吉艾退,2023,-0.1,515094.33,-84564409.42,-4.52,-71.9701178686,-2.161320034002,-0.014721001992,-9160.4482794443,-72.7186,多元金融
300310,宜通世纪,2015,0.07,133893542.62,14875764.49,2.31,2.0923945248,3.704608124773,-0.06,28.9330929722,-44.4539,通信服务
300310,宜通世纪,2016,0.08,213260961.3,17249776.42,2.52,59.2765096262,3.029109606163,-0.266122497771,24.4697096468,-40.0881,通信服务
300310,宜通世纪,2017,0.1,354332715.68,40334790.49,5.36,66.1498257909,8.076389056029,-0.400037154927,28.1245379329,-7.5174,通信服务
300310,宜通世纪,2018,0.06,478515459.95,48769989.29,2.05,35.0469315349,5.420059500083,-0.423099910568,24.6719850331,-9.7895,通信服务
300310,宜通世纪,2019,0.06,673639158.03,51005762.12,1.42,40.7768848472,4.027597481941,-0.290922026747,20.8372042223,-25.5962,通信服务
300310,宜通世纪,2020,0.02,600002613.63,17368602.17,1.12,-10.9311555782,1.814034651311,-0.121270912533,13.6430296386,-18.4691,通信服务
300310,宜通世纪,2021,0.005,439077723.16,4414430.57,0.25,-26.82,1.979452194934,-0.190197800808,11.3828598204,-41.3234,通信服务
300310,宜通世纪,2022,0.005,526402032.61,4372283.85,0.25,19.888121133,1.980275499189,-0.206518933043,11.1063843656,-20.314,通信服务
300310,宜通世纪,2023,0.0016,613883140.23,1388262.76,0.08,16.6186872771,2.011882041643,-0.384845532176,9.8151645096,-10.1337,通信服务
300311,任子行,2015,0.02,40871615.2,3411441.9,0.81,28.2228267172,5.967622641301,-0.2837,63.7172090277,-60.2257,软件开发
300311,任子行,2016,0.0136,53450300.13,4053583.97,0.86,30.7760896369,3.955580791816,-0.260221324003,39.1465090357,-58.6533,软件开发
300311,任子行,2017,0.02,102159811.18,9111489.09,0.81,91.1304724792,3.775193684751,-0.155282341725,62.7707571493,-33.2214,软件开发
300311,任子行,2018,0.02,220078426.26,10611172.06,0.85,115.4256392195,2.562844471685,-0.164620972611,39.517088975,-22.8308,软件开发
300311,任子行,2019,0.0258,214070386.5,11541160.5,0.94,-2.7299539815,2.758132693175,-0.282001698392,40.9924028843,-41.9363,软件开发
300311,任子行,2020,0.0166,207096971.83,11242923.71,0.82,-3.2575335543,2.100694079236,-0.226159963461,56.2149595,-38.1714,软件开发
300311,任子行,2021,-0.0685,94144441.86,-46161003.84,-0.05,-54.54,1.245857650507,-0.139713522918,72.9833479412,-73.9692,软件开发
300311,任子行,2022,-0.0332,93745916.09,-22348895.77,-2.51,-0.4233131156,1.307394776822,-0.112426130021,69.1739437884,-79.7434,软件开发
300311,任子行,2023,-0.0641,68078060.05,-43211666.57,-5.12,-27.3802391726,1.221086441083,-0.11691110144,49.8099251287,-75.6681,软件开发
300314,戴维医疗,2015,0.1,58529186.53,15864043.25,2.49,-12.008367751,4.0360463095,-0.0781,55.8118081536,-12.5911,医疗器械
300314,戴维医疗,2016,0.0585,61052616.54,16859690.39,2.46,4.3114045481,4.286417349375,-0.040978607188,51.8618740759,-9.5782,医疗器械
